cust_id,state,area_code,phone_number,intl_plan,voice_mail_plan
2206,VA, 408, 356-7208, no, no
2207,MN, 408, 333-5551, no, no
2208,DE, 408, 362-6528, no, no
2209,OR, 510, 394-2560, yes, no
2210,UT, 415, 367-3220, no, no
2211,CT, 415, 418-5708, no, yes
2212,AL, 415, 421-2245, no, yes
2213,TX, 415, 406-2242, no, no
2214,CT, 415, 347-6994, no, no
2215,MS, 415, 413-7468, no, no
2216,AR, 415, 389-6082, no, no
2217,CA, 415, 415-3689, no, yes
2218,MI, 408, 379-2503, no, no
2219,WV, 415, 396-1106, no, yes
2220,DE, 415, 379-4372, no, no
2221,FL, 415, 336-3738, no, no
2222,AK, 415, 380-2600, no, yes
2223,ID, 415, 345-4473, no, no
2224,OH, 510, 380-9990, no, no
2225,NH, 408, 411-1045, no, no
2226,MA, 415, 413-5306, no, no
2227,SC, 408, 417-6906, no, no
2228,OR, 510, 331-4807, no, no
2229,OH, 415, 376-5375, no, yes
2230,NC, 510, 361-9839, yes, no
2231,KY, 510, 348-8679, no, yes
2232,ID, 510, 403-6565, no, no
2233,WA, 510, 346-5287, no, no
2234,WV, 510, 413-6769, no, no
2235,RI, 408, 370-5042, no, yes
2236,KS, 510, 397-9486, no, no
2237,NV, 415, 364-3286, no, no
2238,NE, 408, 420-8897, no, no
2239,FL, 415, 378-9506, no, no
2240,WY, 415, 399-6259, no, no
2241,WA, 415, 335-5806, no, yes
2242,CO, 415, 401-6392, no, no
2243,WI, 415, 379-9859, no, no
2244,KS, 510, 415-4051, no, no
2245,RI, 415, 368-5612, no, yes
2246,MT, 510, 374-5301, no, no
2247,CO, 415, 406-5710, no, no
2248,CT, 408, 354-7077, no, yes
2249,FL, 510, 343-3340, no, no
2250,VT, 510, 377-8267, no, no
2251,OH, 415, 382-2453, no, no
2252,NH, 408, 333-7449, no, no
2253,RI, 415, 366-4287, yes, no
2254,FL, 415, 415-2285, no, yes
2255,MD, 415, 381-1328, no, no
2256,WY, 408, 344-4022, no, no
2257,FL, 408, 415-6601, no, yes
2258,TN, 415, 351-7309, yes, no
2259,NC, 415, 363-7802, no, yes
2260,IN, 415, 408-4870, yes, yes
2261,IA, 408, 378-9478, no, no
2262,WV, 408, 401-4778, no, yes
2263,UT, 510, 370-9563, no, yes
2264,GA, 408, 394-6382, no, no
2265,AK, 415, 333-5295, no, yes
2266,UT, 510, 370-2451, no, yes
2267,MS, 510, 401-6982, no, no
2268,AR, 408, 329-8115, no, yes
2269,AK, 415, 340-3409, no, yes
2270,AK, 415, 397-5911, no, no
2271,ME, 415, 415-6127, no, no
2272,WV, 510, 392-6073, no, no
2273,CT, 415, 419-6564, no, no
2274,GA, 510, 340-8245, no, yes
2275,NV, 415, 376-4540, yes, no
2276,VT, 510, 361-5936, no, no
2277,DC, 415, 421-9846, no, no
2278,TN, 415, 356-1582, no, no
2279,OR, 415, 375-4900, no, no
2280,MS, 415, 420-8953, no, yes
2281,NC, 415, 376-4035, no, yes
2282,CO, 415, 344-5206, no, no
2283,AR, 415, 328-7833, no, no
2284,PA, 415, 417-4266, no, no
2285,MN, 408, 351-6574, no, no
2286,NM, 415, 372-8925, no, yes
2287,UT, 510, 340-5678, no, no
2288,NE, 415, 361-6814, no, no
2289,MS, 415, 336-7155, yes, yes
2290,NV, 510, 342-8167, no, no
2291,OR, 408, 375-9180, no, no
2292,VA, 415, 357-7064, no, no
2293,NJ, 510, 347-5354, yes, yes
2294,WV, 510, 362-9391, no, no
2295,OR, 415, 386-8984, no, no
2296,KY, 415, 384-6372, no, no
2297,MO, 415, 358-1329, no, no
2298,TX, 510, 400-7987, no, no
2299,MN, 415, 327-8732, no, yes
2300,FL, 510, 389-6955, no, no
2301,PA, 415, 396-1800, no, no
2302,WV, 415, 349-4979, no, no
2303,IN, 510, 361-5864, no, no
2304,OK, 415, 418-4658, no, yes
2305,NE, 415, 330-6208, no, no
2306,DE, 415, 416-6628, no, no
2307,MI, 415, 349-5617, no, yes
2308,IL, 415, 397-8051, no, no
2309,UT, 510, 413-6346, yes, no
2310,IL, 408, 395-9270, no, yes
2311,WA, 415, 401-7575, no, no
2312,NM, 408, 332-5964, no, no
2313,MD, 415, 348-3338, no, no
2314,VA, 408, 387-5411, no, yes
2315,MT, 415, 378-7872, no, no
2316,CT, 415, 389-6037, yes, no
2317,AL, 415, 349-3732, no, no
2318,WV, 510, 347-9738, no, no
2319,MO, 415, 380-6074, no, yes
2320,ND, 415, 338-4307, no, no
2321,AR, 408, 339-3636, no, no
2322,GA, 510, 328-9315, no, yes
2323,FL, 510, 402-3634, no, no
2324,LA, 510, 348-4316, no, no
2325,UT, 415, 375-3826, no, no
2326,AZ, 415, 360-1406, no, no
2327,NY, 415, 356-5475, no, no
2328,KY, 415, 363-9969, no, no
2329,AL, 415, 350-4367, no, no
2330,IN, 510, 348-1592, no, no
2331,IN, 415, 368-9751, no, yes
2332,FL, 415, 380-6413, no, no
2333,NM, 510, 367-9259, no, no
2334,AL, 415, 404-8765, no, no
2335,MN, 510, 371-6284, yes, no
2336,NY, 415, 403-9468, no, yes
2337,MD, 415, 335-3133, no, no
2338,KS, 510, 366-4426, no, no
2339,WV, 408, 354-4752, no, no
2340,ID, 510, 406-4768, no, yes
2341,LA, 510, 367-9257, no, no
2342,MI, 415, 342-8348, no, no
2343,TN, 408, 410-7611, yes, no
2344,CA, 415, 341-3270, no, no
2345,FL, 408, 416-7452, no, no
2346,LA, 415, 356-8982, no, no
2347,IL, 415, 340-6908, yes, yes
2348,AL, 415, 348-6659, no, yes
2349,CT, 408, 345-2401, no, no
2350,PA, 415, 422-5264, no, no
2351,TX, 415, 422-1799, no, no
2352,VA, 408, 404-2877, no, no
2353,MO, 415, 417-7913, yes, no
2354,MT, 408, 399-2457, no, no
2355,ND, 408, 419-3427, no, no
2356,FL, 415, 358-2490, no, no
2357,WI, 510, 349-3112, no, no
2358,KY, 415, 414-5422, no, no
2359,MD, 415, 386-3766, no, yes
2360,IN, 415, 386-9724, no, no
2361,MA, 415, 416-7393, no, no
2362,ND, 415, 395-1380, no, no
2363,VT, 415, 408-4911, no, no
2364,CT, 415, 387-4064, no, yes
2365,VA, 408, 380-5667, no, yes
2366,MS, 408, 402-8930, no, yes
2367,AK, 415, 336-6533, no, no
2368,WY, 415, 359-9992, no, no
2369,NY, 415, 391-1737, no, no
2370,NC, 510, 404-2871, no, no
2371,IL, 415, 420-6121, no, no
2372,OH, 415, 369-4012, no, no
2373,RI, 510, 357-2294, no, no
2374,WY, 415, 348-9938, yes, no
2375,OR, 510, 394-3023, no, no
2376,NV, 415, 352-5466, no, no
2377,ND, 415, 364-5510, no, yes
2378,OR, 510, 396-6462, no, no
2379,ND, 510, 384-5335, no, no
2380,NJ, 408, 416-6886, no, no
2381,WV, 415, 357-2748, no, yes
2382,VA, 408, 386-7976, no, no
2383,ID, 510, 403-9199, no, yes
2384,CT, 510, 361-1900, yes, no
2385,NM, 408, 405-3848, no, no
2386,CT, 408, 344-1136, yes, no
2387,MI, 408, 378-6276, no, yes
2388,SC, 510, 343-2592, no, no
2389,SC, 415, 396-4410, no, no
2390,NY, 510, 397-3943, no, no
2391,MT, 408, 347-3821, no, yes
2392,WY, 510, 400-8069, no, no
2393,NE, 415, 346-5349, no, yes
2394,IN, 415, 345-5089, no, no
2395,CO, 510, 410-4613, no, no
2396,WY, 510, 356-4706, yes, no
2397,MD, 415, 347-3406, no, no
2398,OK, 408, 333-9133, no, no
2399,SD, 415, 392-2459, no, no
2400,SC, 510, 401-3685, yes, yes
2401,NY, 415, 352-7752, yes, no
2402,NY, 415, 388-9285, no, yes
2403,WV, 415, 332-5582, no, no
2404,WA, 408, 376-2550, no, no
2405,ID, 415, 333-4594, no, yes
2406,MN, 510, 375-2522, no, no
2407,TX, 510, 388-2240, yes, yes
2408,AZ, 415, 420-1782, no, no
2409,DE, 415, 384-8890, no, yes
2410,CO, 408, 371-4788, no, no
2411,WI, 408, 360-5636, no, no
2412,WI, 415, 373-4264, no, no
2413,NJ, 510, 352-9836, no, no
2414,IL, 415, 342-2013, yes, no
2415,DC, 415, 354-5689, no, no
2416,IA, 510, 335-8427, no, no
2417,GA, 408, 409-6753, no, no
2418,AK, 415, 349-1756, no, no
2419,CA, 510, 328-8980, no, no
2420,MN, 415, 399-2151, yes, no
2421,CO, 415, 379-9524, no, no
2422,KY, 408, 352-9947, no, yes
2423,SC, 408, 336-1043, no, no
2424,MT, 415, 416-7013, no, yes
2425,KY, 415, 345-4551, no, yes
2426,WV, 415, 405-9864, no, no
2427,ID, 415, 350-4297, no, no
2428,MN, 510, 350-7114, no, no
2429,MA, 415, 400-4244, no, yes
2430,MD, 415, 417-2608, no, yes
2431,SD, 415, 372-2990, no, yes
2432,PA, 510, 353-9998, no, no
2433,KY, 415, 330-3008, no, no
2434,ID, 415, 384-8629, no, no
2435,NY, 415, 404-9504, no, yes
2436,NM, 510, 405-8753, no, no
2437,CA, 415, 409-9911, no, yes
2438,ID, 415, 394-4260, no, no
2439,WY, 415, 380-9063, no, no
2440,NM, 510, 395-4509, no, no
2441,HI, 408, 401-6671, no, yes
2442,ID, 510, 405-7204, no, yes
2443,NC, 415, 329-5377, no, no
2444,TX, 415, 408-9572, no, yes
2445,GA, 408, 380-9879, no, no
2446,AL, 408, 384-9243, no, no
2447,ME, 415, 404-5597, no, no
2448,VA, 415, 359-7521, no, no
2449,ID, 415, 327-4795, no, no
2450,NY, 510, 338-7955, no, no
2451,NC, 415, 379-6970, no, no
2452,OH, 415, 351-7807, no, no
2453,HI, 415, 342-9394, no, yes
2454,DC, 415, 384-6264, no, no
2455,TN, 408, 352-4534, no, no
2456,VT, 415, 378-4617, no, no
2457,MD, 415, 364-9567, no, yes
2458,LA, 408, 371-5875, no, yes
2459,HI, 415, 383-6489, no, no
2460,FL, 415, 345-7117, no, no
2461,WY, 408, 384-3902, no, no
2462,NE, 415, 386-2759, no, no
2463,WY, 415, 356-1270, no, yes
2464,OR, 408, 379-1336, no, yes
2465,IN, 415, 354-7201, no, no
2466,MD, 408, 404-5057, no, yes
2467,TN, 510, 407-8012, yes, no
2468,WV, 510, 332-6139, yes, yes
2469,WA, 510, 328-1373, no, no
2470,MS, 415, 411-6501, no, no
2471,OH, 415, 329-8056, no, yes
2472,IN, 415, 415-4564, no, no
2473,CO, 408, 329-6192, no, yes
2474,TX, 510, 384-3904, no, yes
2475,AK, 408, 373-1028, no, no
2476,WV, 408, 369-1220, no, no
2477,MA, 415, 359-9369, no, no
2478,TN, 415, 415-3016, no, yes
2479,ID, 510, 414-7090, yes, yes
2480,DE, 415, 350-2250, yes, no
2481,VA, 415, 383-9355, no, no
2482,MT, 408, 417-3257, no, no
2483,ID, 510, 336-8010, no, yes
2484,IN, 415, 354-7718, no, yes
2485,MD, 415, 358-4412, no, yes
2486,MS, 408, 368-8972, no, no
2487,WA, 510, 407-9841, no, no
2488,OH, 415, 393-5208, no, no
2489,RI, 408, 332-2889, no, no
2490,AR, 510, 374-5530, no, no
2491,AZ, 415, 332-3381, no, no
2492,SC, 415, 344-9347, no, no
2493,KY, 415, 412-1991, no, no
2494,AL, 415, 393-4528, no, yes
2495,NE, 408, 347-2378, no, no
2496,MT, 408, 385-2699, no, yes
2497,MN, 408, 383-4319, no, yes
2498,NV, 415, 352-7915, no, no
2499,CA, 415, 375-5547, no, no
2500,UT, 415, 337-2348, no, yes
2501,IL, 415, 342-8702, no, no
2502,DC, 408, 393-5802, no, no
2503,IN, 415, 384-2219, no, no
2504,NM, 415, 347-6164, no, no
2505,MS, 510, 376-9940, no, no
2506,VT, 415, 354-4352, no, no
2507,VT, 408, 331-8713, no, no
2508,UT, 510, 341-3663, no, yes
2509,KY, 408, 376-4665, no, no
2510,VA, 408, 421-9034, no, no
2511,OH, 408, 401-5169, no, no
2512,AZ, 408, 370-8262, no, yes
2513,NY, 510, 387-2041, no, no
2514,VA, 408, 356-4146, no, no
2515,MD, 510, 372-8883, no, no
2516,MA, 510, 336-1880, no, yes
2517,IL, 415, 347-5843, yes, no
2518,LA, 415, 370-8023, no, no
2519,MO, 415, 417-9814, no, no
2520,DC, 408, 387-3422, no, yes
2521,PA, 415, 365-1664, no, no
2522,TN, 415, 367-2436, no, no
2523,NJ, 510, 344-6258, no, no
2524,VA, 415, 353-8928, no, no
2525,TN, 510, 365-7784, no, no
2526,NJ, 510, 330-2635, yes, no
2527,WA, 408, 344-3131, no, no
2528,AR, 510, 378-4294, no, no
2529,WI, 415, 343-9365, no, no
2530,WA, 510, 362-5579, no, no
2531,RI, 415, 366-7616, no, no
2532,ME, 415, 397-2870, no, no
2533,CO, 415, 408-3262, no, no
2534,CO, 408, 372-9091, no, no
2535,RI, 408, 410-3159, no, no
2536,CT, 408, 344-5181, no, no
2537,NC, 415, 396-8662, no, no
2538,WY, 408, 339-6446, no, no
2539,OR, 415, 384-7236, yes, yes
2540,FL, 415, 353-5257, no, yes
2541,KY, 408, 369-7295, no, no
2542,SC, 510, 408-5322, no, no
2543,WA, 408, 344-9620, no, yes
2544,MT, 415, 329-8436, no, no
2545,PA, 510, 414-6739, no, no
2546,MA, 408, 406-1730, no, no
2547,VT, 415, 336-9327, no, no
2548,MN, 408, 378-7418, no, yes
2549,IL, 408, 412-6019, yes, no
2550,AR, 408, 390-4789, no, no
2551,MD, 415, 386-9774, no, no
2552,MT, 408, 353-8970, no, no
2553,VT, 408, 410-5370, no, no
2554,CO, 415, 404-4421, no, no
2555,NC, 408, 409-3353, no, no
2556,WA, 510, 422-2571, no, no
2557,TN, 415, 412-3404, no, no
2558,AR, 408, 333-2964, no, no
2559,DC, 510, 406-6669, no, yes
2560,MN, 415, 409-8802, no, no
2561,IA, 510, 354-6183, no, yes
2562,KS, 510, 354-2434, no, no
2563,ND, 415, 389-7620, no, no
2564,MT, 510, 338-1724, no, no
2565,IL, 510, 399-1750, no, no
2566,DC, 408, 354-8914, no, no
2567,KY, 415, 409-2983, no, no
2568,MS, 510, 329-9689, yes, no
2569,TN, 415, 337-8950, no, no
2570,IA, 415, 374-1836, no, yes
2571,AK, 510, 359-9454, no, no
2572,MN, 415, 378-9542, no, no
2573,WV, 415, 344-1970, no, no
2574,OR, 415, 417-2774, no, no
2575,MS, 415, 333-9002, no, no
2576,ME, 415, 369-8576, no, yes
2577,MN, 510, 372-6920, no, no
2578,GA, 510, 333-6575, no, no
2579,DC, 415, 410-1190, no, no
2580,GA, 510, 376-1641, no, no
2581,NY, 415, 329-6731, no, no
2582,OK, 510, 393-3976, no, no
2583,OK, 415, 388-7355, no, no
2584,GA, 510, 412-7791, no, no
2585,NJ, 510, 368-6111, no, no
2586,MN, 415, 401-9420, no, no
2587,ME, 510, 352-5750, no, no
2588,MI, 510, 417-3702, no, yes
2589,MT, 415, 353-5714, no, no
2590,NE, 510, 409-9494, no, yes
2591,ND, 408, 395-1901, no, no
2592,VA, 415, 378-8342, no, no
2593,VT, 408, 417-6044, no, no
2594,OH, 510, 348-1163, yes, no
2595,AL, 408, 337-4600, no, no
2596,DC, 408, 355-5922, no, no
2597,ND, 415, 369-5810, no, no
2598,TN, 415, 340-8291, no, no
2599,DE, 510, 354-7397, no, no
2600,NY, 408, 407-7464, no, no
2601,AL, 408, 386-6411, no, yes
2602,OK, 510, 397-3746, yes, no
2603,MS, 415, 410-5236, no, yes
2604,MD, 415, 409-2412, no, no
2605,NE, 415, 400-7280, no, yes
2606,AR, 415, 332-5820, no, no
2607,IL, 415, 373-4483, no, no
2608,IN, 408, 347-6717, no, yes
2609,UT, 415, 380-2929, no, yes
2610,LA, 415, 420-7692, no, yes
2611,ID, 510, 380-6437, no, no
2612,KY, 510, 377-8309, no, no
2613,MI, 415, 407-2718, no, no
2614,NH, 415, 357-1938, yes, no
2615,WV, 415, 381-3735, no, no
2616,OR, 415, 409-8453, no, yes
2617,SD, 415, 395-6758, no, no
2618,MD, 510, 399-5424, yes, yes
2619,ND, 408, 409-4671, yes, yes
2620,TN, 415, 374-6525, no, no
2621,MO, 415, 406-8665, no, yes
2622,IL, 510, 342-7716, no, yes
2623,UT, 415, 417-2221, no, no
2624,MI, 415, 376-5213, no, no
2625,AR, 408, 348-7448, no, no
2626,TX, 408, 328-8179, no, yes
2627,AK, 408, 389-4602, no, no
2628,TN, 415, 413-2238, no, no
2629,NH, 415, 402-3370, no, yes
2630,NM, 408, 348-6008, no, no
2631,MN, 408, 371-5655, no, yes
2632,IA, 415, 374-5224, no, yes
2633,RI, 415, 371-1187, no, no
2634,AL, 415, 337-1100, no, no
2635,NC, 510, 421-8141, no, no
2636,SD, 408, 406-2678, no, no
2637,MT, 510, 415-9649, no, no
2638,HI, 510, 364-8128, no, no
2639,MT, 415, 356-7817, no, yes
2640,KY, 415, 404-6357, no, yes
2641,DC, 415, 398-2138, yes, yes
2642,CO, 408, 378-8029, yes, yes
2643,MI, 415, 386-4215, no, no
2644,AL, 415, 367-8156, no, no
2645,KS, 408, 382-8079, yes, no
2646,NC, 415, 354-2985, no, no
2647,SC, 408, 373-6922, no, no
2648,CO, 415, 397-7125, no, yes
2649,MN, 415, 333-6296, no, no
2650,WY, 415, 365-6022, no, no
2651,FL, 510, 365-1688, no, no
2652,NY, 415, 382-4872, no, no
2653,OK, 408, 367-6136, no, yes
2654,ME, 510, 404-3592, no, no
2655,NE, 510, 415-2949, no, no
2656,OH, 415, 375-8880, no, no
2657,CT, 415, 335-6832, no, no
2658,DC, 415, 361-8367, no, no
2659,OK, 415, 408-2002, no, no
2660,NJ, 415, 347-8659, no, no
2661,IA, 415, 376-2922, no, no
2662,VA, 415, 382-2182, yes, no
2663,VA, 510, 408-2089, no, no
2664,NM, 415, 369-6890, yes, yes
2665,FL, 408, 347-2951, yes, no
2666,RI, 510, 420-6324, yes, no
2667,NJ, 408, 402-7650, no, yes
2668,NE, 408, 391-2702, no, yes
2669,WV, 415, 383-3375, no, no
2670,WY, 510, 392-2733, no, yes
2671,SC, 408, 397-9933, no, no
2672,MS, 415, 383-9306, yes, no
2673,ND, 415, 369-1929, no, no
2674,IL, 415, 369-4377, no, no
2675,OR, 415, 366-9430, no, no
2676,UT, 510, 353-7407, no, no
2677,IA, 415, 359-7426, no, no
2678,ME, 510, 332-7391, no, no
2679,WY, 408, 405-6559, no, no
2680,WI, 510, 338-8784, no, yes
2681,SC, 415, 415-6347, no, no
2682,DC, 510, 354-5058, yes, no
2683,CT, 415, 342-5701, no, no
2684,OR, 415, 378-4179, no, no
2685,OR, 510, 407-6391, no, no
2686,NV, 415, 404-3105, no, yes
2687,MN, 415, 390-9735, yes, yes
2688,OK, 408, 350-4820, no, no
2689,KS, 415, 383-8807, no, no
2690,RI, 415, 366-8382, no, no
2691,DC, 415, 402-9704, no, no
2692,IL, 408, 405-2209, yes, no
2693,UT, 510, 397-3939, no, no
2694,MN, 415, 343-2689, no, no
2695,WI, 408, 383-9448, no, no
2696,MI, 415, 359-6232, no, no
2697,MI, 415, 369-9772, no, yes
2698,MA, 415, 381-7003, no, no
2699,AL, 510, 352-6732, no, no
2700,SC, 510, 388-7540, no, no
2701,WI, 415, 356-3333, yes, no
2702,VT, 510, 333-9664, no, yes
2703,CT, 408, 363-3763, no, no
2704,OR, 510, 345-7900, no, no
2705,HI, 415, 400-5511, no, no
2706,WV, 415, 381-7597, no, no
2707,RI, 408, 404-9775, no, no
2708,MI, 408, 389-4608, no, no
2709,ME, 415, 403-1742, no, yes
2710,WV, 510, 328-9797, no, no
2711,NE, 510, 359-9223, no, no
2712,DC, 415, 336-7696, no, no
2713,NH, 408, 369-2214, no, yes
2714,MD, 415, 411-1325, no, yes
2715,NH, 408, 410-7553, no, yes
2716,WV, 510, 376-4284, no, yes
2717,IL, 415, 334-2800, no, yes
2718,OK, 510, 369-1904, no, no
2719,NH, 415, 359-3833, no, yes
2720,MI, 415, 348-5569, no, no
2721,ND, 415, 342-1960, no, no
2722,LA, 408, 352-9050, no, no
2723,HI, 415, 390-5316, no, yes
2724,NJ, 415, 418-8568, no, no
2725,WV, 408, 401-4844, no, no
2726,NC, 510, 376-5471, no, no
2727,PA, 415, 409-2917, yes, no
2728,MI, 408, 369-6308, no, no
2729,WY, 415, 357-7385, no, no
2730,NJ, 408, 405-7119, no, yes
2731,NJ, 510, 405-3309, no, no
2732,NC, 408, 384-4938, yes, no
2733,NM, 408, 377-2725, no, no
2734,MS, 510, 405-6398, yes, yes
2735,TX, 415, 355-9366, yes, yes
2736,OK, 510, 403-1128, no, yes
2737,ID, 415, 384-9682, no, no
2738,AL, 415, 352-5393, no, no
2739,WY, 510, 395-1229, no, yes
2740,HI, 510, 361-9195, no, no
2741,VA, 415, 351-6366, no, no
2742,WV, 408, 346-4919, no, yes
2743,DE, 415, 354-9068, no, no
2744,CA, 408, 369-2743, no, no
2745,PA, 408, 343-1347, no, yes
2746,CO, 415, 336-5495, no, no
2747,MD, 408, 376-4292, no, no
2748,AL, 510, 391-8677, no, no
2749,AL, 415, 350-7273, no, no
2750,KS, 510, 400-6454, no, no
2751,MI, 415, 422-3052, no, no
2752,AK, 408, 365-6756, no, yes
2753,OH, 415, 406-4158, no, no
2754,IN, 415, 383-4641, no, yes
2755,SC, 415, 368-5165, no, no
2756,KS, 415, 378-2432, no, no
2757,OK, 415, 362-4159, no, no
2758,WI, 408, 363-7979, no, no
2759,IN, 408, 334-9818, no, no
2760,IL, 408, 352-5787, yes, no
2761,TN, 415, 332-3617, no, no
2762,DC, 408, 327-9957, no, no
2763,NC, 408, 338-7527, no, yes
2764,RI, 510, 348-8711, no, yes
2765,MS, 415, 421-3226, no, no
2766,VA, 415, 391-4358, yes, no
2767,KY, 510, 379-2523, no, yes
2768,NV, 408, 419-2369, no, yes
2769,WI, 510, 382-1227, no, no
2770,NH, 408, 409-5749, no, yes
2771,NE, 510, 362-7951, no, yes
2772,WI, 408, 415-3537, no, no
2773,NJ, 510, 373-3959, no, yes
2774,ME, 415, 358-1346, yes, yes
2775,WY, 415, 381-8422, no, yes
2776,IN, 408, 360-9005, no, yes
2777,WI, 408, 344-5967, no, no
2778,VT, 415, 396-6390, no, no
2779,CA, 415, 346-5036, no, no
2780,IN, 408, 328-7252, no, no
2781,SC, 415, 360-1745, no, no
2782,IN, 415, 358-2046, no, no
2783,IA, 415, 344-6935, no, yes
2784,MD, 408, 401-9665, no, no
2785,MN, 510, 399-5291, no, no
2786,AR, 415, 409-6588, no, yes
2787,MS, 415, 358-5721, no, no
2788,MN, 415, 414-7446, no, no
2789,WA, 415, 329-9517, no, yes
2790,MS, 408, 415-9553, no, yes
2791,ID, 415, 413-3177, no, no
2792,NC, 415, 347-5113, no, no
2793,VA, 510, 330-2662, no, yes
2794,MT, 408, 330-5824, yes, no
2795,MI, 510, 411-1261, no, no
2796,HI, 415, 329-8788, no, no
2797,NC, 408, 333-7869, no, no
2798,MN, 408, 399-4800, no, no
2799,WV, 415, 402-2072, no, no
2800,SD, 510, 403-6187, yes, no
2801,HI, 408, 355-2872, no, no
2802,MS, 415, 386-2970, no, no
2803,NY, 415, 389-6081, no, no
2804,LA, 408, 348-7556, no, no
2805,KS, 415, 334-9163, yes, yes
2806,MA, 408, 411-4293, no, no
2807,AK, 408, 375-5562, no, no
2808,SD, 415, 386-3823, no, yes
2809,CO, 408, 364-6445, no, no
2810,NH, 415, 383-2251, no, yes
2811,WV, 415, 351-3169, no, no
2812,AZ, 415, 413-6380, no, yes
2813,ME, 510, 380-9674, no, no
2814,NH, 510, 345-2319, no, no
2815,RI, 415, 377-5441, no, yes
2816,ID, 415, 358-3692, no, no
2817,WI, 408, 400-5831, no, no
2818,NM, 408, 357-5995, yes, no
2819,WY, 415, 391-2159, no, no
2820,IL, 510, 398-5954, no, yes
2821,TX, 408, 385-6175, no, no
2822,RI, 408, 334-2961, yes, no
2823,MI, 415, 405-4303, no, no
2824,OR, 415, 406-4100, no, no
2825,VA, 510, 352-4401, no, no
2826,SD, 510, 347-1473, no, no
2827,AL, 510, 347-2016, no, no
2828,MS, 415, 388-8948, yes, no
2829,MS, 510, 402-5509, no, yes
2830,HI, 415, 367-2598, no, no
2831,WV, 408, 370-5001, no, no
2832,WV, 415, 332-3693, no, no
2833,WV, 415, 403-9766, no, no
2834,IN, 510, 363-2407, no, no
2835,NM, 415, 395-9214, no, yes
2836,DE, 408, 351-8894, no, no
2837,NC, 408, 406-5003, no, no
2838,NM, 415, 398-1332, no, yes
2839,SC, 415, 363-8033, no, no
2840,NJ, 415, 333-1012, no, yes
2841,AZ, 510, 391-6260, no, no
2842,RI, 510, 336-1353, no, yes
2843,SD, 415, 365-5629, no, no
2844,NH, 415, 349-4397, no, no
2845,AL, 415, 380-3910, yes, no
2846,WV, 415, 354-7820, no, no
2847,ID, 415, 338-9952, yes, yes
2848,MD, 415, 405-1821, no, no
2849,IN, 510, 329-8669, no, no
2850,WY, 415, 328-8808, no, no
2851,NH, 510, 409-3018, no, no
2852,MN, 408, 421-5994, no, no
2853,MA, 415, 354-4448, no, yes
2854,NH, 510, 352-5081, no, no
2855,MN, 415, 401-7803, no, no
2856,IA, 415, 420-6052, no, no
2857,NY, 408, 352-6084, no, no
2858,AL, 510, 388-8583, no, yes
2859,WV, 415, 415-3158, no, no
2860,NM, 415, 402-9304, no, no
2861,CA, 415, 341-1916, no, yes
2862,MA, 408, 381-2745, no, yes
2863,ME, 415, 402-5014, no, no
2864,FL, 415, 399-8846, no, no
2865,NH, 408, 328-9267, no, yes
2866,IN, 408, 348-7224, no, no
2867,WI, 408, 336-2190, no, no
2868,MA, 415, 376-4705, yes, no
2869,NH, 415, 381-4076, no, yes
2870,TX, 415, 348-8464, no, no
2871,NC, 408, 412-7020, no, no
2872,CT, 415, 386-8432, no, no
2873,NJ, 408, 337-1802, no, no
2874,WY, 510, 366-1084, no, no
2875,LA, 510, 352-4182, no, yes
2876,NV, 415, 368-5628, no, no
2877,WV, 510, 333-8996, no, no
2878,AR, 415, 353-2557, no, yes
2879,SC, 415, 356-8621, no, yes
2880,KS, 415, 354-6942, no, no
2881,NY, 415, 377-9829, no, yes
2882,MI, 408, 348-4660, yes, no
2883,MA, 415, 410-5199, no, no
2884,UT, 415, 397-6542, no, no
2885,HI, 415, 333-4492, no, no
2886,PA, 408, 405-9573, no, no
2887,OR, 415, 359-7255, no, yes
2888,TN, 415, 419-5501, no, yes
2889,CT, 415, 404-4809, no, no
2890,AZ, 415, 344-6334, no, no
2891,OR, 510, 400-1899, no, no
2892,DE, 415, 346-5053, no, yes
2893,MA, 408, 398-2148, no, yes
2894,CT, 408, 347-7675, no, no
2895,AR, 415, 411-8956, yes, no
2896,SD, 415, 390-3761, no, no
2897,CT, 408, 377-3876, no, yes
2898,CT, 408, 345-2476, no, no
2899,MA, 408, 337-7879, no, yes
2900,MS, 408, 361-7283, no, no
2901,MT, 408, 372-4868, no, yes
2902,AK, 415, 346-8863, no, yes
2903,DE, 415, 390-5267, no, yes
2904,OH, 408, 392-1547, yes, no
2905,MN, 408, 340-8177, no, no
2906,CA, 415, 383-4802, no, yes
2907,OH, 510, 378-8567, no, no
2908,NV, 415, 406-7844, no, no
2909,SC, 415, 402-9173, no, no
2910,WV, 415, 352-3440, no, no
2911,NM, 415, 363-1413, yes, no
2912,WY, 415, 394-8861, no, no
2913,CA, 408, 358-4036, no, no
2914,KS, 415, 392-4680, no, yes
2915,WY, 510, 354-2762, no, no
2916,OK, 415, 371-5811, no, no
2917,UT, 415, 387-2014, no, no
2918,MA, 408, 411-6598, no, no
2919,UT, 415, 355-9356, no, no
2920,MN, 510, 406-4720, no, no
2921,NE, 415, 356-7239, no, no
2922,OH, 415, 328-8747, no, no
2923,KY, 510, 388-9464, no, no
2924,WA, 415, 406-2866, no, no
2925,NY, 408, 333-5729, no, no
